"","Volume","Taxon name"
"Plagiothecium latebricola","Volume 28","Plagiothecium latebricola"
"Plagiothecium piliferum","Volume 28","Plagiothecium piliferum"
"Plantago eriopoda","Volume 17","Plantago eriopoda"
"Plantago indica","Volume 17","Plantago indica"
"Plantago lanceolata","Volume 17","Plantago lanceolata"
"Plantago major","Volume 17","Plantago major"
"Plantago maritima","Volume 17","Plantago maritima"
"Plantago media","Volume 17","Plantago media"
"Plantago rugelii","Volume 17","Plantago rugelii"
"Platanthera aquilonis","Volume 26","Platanthera aquilonis"
"Platanthera blephariglottis var. blephariglottis","Volume 26","Platanthera blephariglottis var. blephariglottis"
"Platanthera clavellata","Volume 26","Platanthera clavellata"
"Platanthera dilatata var. dilatata","Volume 26","Platanthera dilatata var. dilatata"
"Platanthera flava var. herbiola","Volume 26","Platanthera flava var. herbiola"
"Platanthera grandiflora","Volume 26","Platanthera grandiflora"
"Platanthera hookeri","Volume 26","Platanthera hookeri"
"Platanthera huronensis","Volume 26","Platanthera huronensis"
"Platanthera lacera","Volume 26","Platanthera lacera"
"Platanthera macrophylla","Volume 26","Platanthera macrophylla"
"Platanthera obtusata","Volume 26","Platanthera obtusata"
"Platanthera orbiculata","Volume 26","Platanthera orbiculata"
"Platanthera psycodes","Volume 26","Platanthera psycodes"
"Platydictya confervoides","Volume 28","Platydictya confervoides"
"Platydictya jungermannioides","Volume 28","Platydictya jungermannioides"
"Platydictya minutissima","Volume 28","Platydictya minutissima"
"Platydictya subtilis","Volume 28","Platydictya subtilis"
"Platygyrium repens","Volume 28","Platygyrium repens"
"Platylomella lescurii","Volume 28","Platylomella lescurii"
"Pleuridium subulatum","Volume 27","Pleuridium subulatum"
"Pleuropogon","Volume 24","Pleuropogon"
"Pleuropogon sabinei","Volume 24","Pleuropogon sabinei"
"Pleurozium schreberi","Volume 28","Pleurozium schreberi"
"Poa","Volume 24","Poa"
"Poa alpina","Volume 24","Poa alpina"
"Poa alpina subsp. alpina","Volume 24","Poa alpina subsp. alpina"
"Poa alpina subsp. vivipara","Volume 24","Poa alpina subsp. vivipara"
"Poa alsodes","Volume 24","Poa alsodes"
"Poa annua","Volume 24","Poa annua"
"Poa arctica","Volume 24","Poa arctica"
"Poa arctica subsp. aperta","Volume 24","Poa arctica subsp. aperta"
"Poa arctica subsp. arctica","Volume 24","Poa arctica subsp. arctica"
"Poa arctica subsp. caespitans","Volume 24","Poa arctica subsp. caespitans"
"Poa arctica subsp. grayana","Volume 24","Poa arctica subsp. grayana"
"Poa arctica subsp. lanata","Volume 24","Poa arctica subsp. lanata"
"Poa arida","Volume 24","Poa arida"
"Poa autumnalis","Volume 24","Poa autumnalis"
"Poa chaixii","Volume 24","Poa chaixii"
"Poa compressa","Volume 24","Poa compressa"
"Poa diaboli","Volume 24","Poa diaboli"
"Poa eminens","Volume 24","Poa eminens"
"Poa glauca","Volume 24","Poa glauca"
"Poa glauca subsp. glauca","Volume 24","Poa glauca subsp. glauca"
"Poa glauca subsp. rupicola","Volume 24","Poa glauca subsp. rupicola"
"Poa glauca var. pekulnejensis","Volume 24","Poa glauca var. pekulnejensis"
"Poa hartzii","Volume 24","Poa hartzii"
"Poa hartzii subsp. alaskana","Volume 24","Poa hartzii subsp. alaskana"
"Poa hartzii subsp. hartzii","Volume 24","Poa hartzii subsp. hartzii"
"Poa hartzii subsp. vrangelica","Volume 24","Poa hartzii subsp. vrangelica"
"Poa interior","Volume 24","Poa interior"
"Poa laxa","Volume 24","Poa laxa"
"Poa laxa subsp. banffiana","Volume 24","Poa laxa subsp. banffiana"
"Poa laxa subsp. fernaldiana","Volume 24","Poa laxa subsp. fernaldiana"
"Poa nemoralis","Volume 24","Poa nemoralis"
"Poa palustris","Volume 24","Poa palustris"
"Poa pratensis","Volume 24","Poa pratensis"
"Poa pratensis subsp. agassizensis","Volume 24","Poa pratensis subsp. agassizensis"
"Poa pratensis subsp. alpigena","Volume 24","Poa pratensis subsp. alpigena"
"Poa pratensis subsp. angustifolia","Volume 24","Poa pratensis subsp. angustifolia"
"Poa pratensis subsp. colpodea","Volume 24","Poa pratensis subsp. colpodea"
"Poa pratensis subsp. irrigata","Volume 24","Poa pratensis subsp. irrigata"
"Poa pratensis subsp. pratensis","Volume 24","Poa pratensis subsp. pratensis"
"Poa saltuensis","Volume 24","Poa saltuensis"
"Poa saltuensis subsp. languida","Volume 24","Poa saltuensis subsp. languida"
"Poa saltuensis subsp. saltuensis","Volume 24","Poa saltuensis subsp. saltuensis"
"Poa sect. Abbreviatae","Volume 24","Poa sect. Abbreviatae"
"Poa sect. Alpinae","Volume 24","Poa sect. Alpinae"
"Poa sect. Arctopoa","Volume 24","Poa sect. Arctopoa"
"Poa sect. Arenariae","Volume 24","Poa sect. Arenariae"
"Poa sect. Dioicopoa","Volume 24","Poa sect. Dioicopoa"
"Poa sect. Homalopoa","Volume 24","Poa sect. Homalopoa"
"Poa sect. Madropoa","Volume 24","Poa sect. Madropoa"
"Poa sect. Micrantherae","Volume 24","Poa sect. Micrantherae"
"Poa sect. Oreinos","Volume 24","Poa sect. Oreinos"
"Poa sect. Pandemos","Volume 24","Poa sect. Pandemos"
"Poa sect. Poa","Volume 24","Poa sect. Poa"
"Poa sect. Secundae","Volume 24","Poa sect. Secundae"
"Poa sect. Stenopoa","Volume 24","Poa sect. Stenopoa"
"Poa sect. Sylvestres","Volume 24","Poa sect. Sylvestres"
"Poa sect. Tichopoa","Volume 24","Poa sect. Tichopoa"
"Poa secunda","Volume 24","Poa secunda"
"Poa secunda subsp. juncifolia","Volume 24","Poa secunda subsp. juncifolia"
"Poa secunda subsp. secunda","Volume 24","Poa secunda subsp. secunda"
"Poa subg. Arctopoa","Volume 24","Poa subg. Arctopoa"
"Poa subg. Poa","Volume 24","Poa subg. Poa"
"Poa sublanata","Volume 24","Poa sublanata"
"Poa subsect. Epiles","Volume 24","Poa subsect. Epiles"
"Poa subsect. Halophytae","Volume 24","Poa subsect. Halophytae"
"Poa subsect. Madropoa","Volume 24","Poa subsect. Madropoa"
"Poa subsect. Poa","Volume 24","Poa subsect. Poa"
"Poa subsect. Secundae","Volume 24","Poa subsect. Secundae"
"Poa supina","Volume 24","Poa supina"
"Poa trivialis","Volume 24","Poa trivialis"
"Poa ×gaspensis","Volume 24","Poa ×gaspensis"
"Podophyllum peltatum","Volume 3","Podophyllum peltatum"
"Podostemum ceratophyllum","Volume 6","Podostemum ceratophyllum"
"Pogonatum dentatum","Volume 27","Pogonatum dentatum"
"Pogonatum pensilvanicum","Volume 27","Pogonatum pensilvanicum"
"Pogonatum urnigerum","Volume 27","Pogonatum urnigerum"
"Pogonia ophioglossoides","Volume 26","Pogonia ophioglossoides"
"Pohlia andalusica","Volume 28","Pohlia andalusica"
"Pohlia annotina","Volume 28","Pohlia annotina"
"Pohlia bulbifera","Volume 28","Pohlia bulbifera"
"Pohlia cruda","Volume 28","Pohlia cruda"
"Pohlia crudoides","Volume 28","Pohlia crudoides"
"Pohlia drummondii","Volume 28","Pohlia drummondii"
"Pohlia elongata","Volume 28","Pohlia elongata"
"Pohlia filum","Volume 28","Pohlia filum"
"Pohlia lescuriana","Volume 28","Pohlia lescuriana"
"Pohlia ludwigii","Volume 28","Pohlia ludwigii"
"Pohlia nutans","Volume 28","Pohlia nutans"
"Pohlia obtusifolia","Volume 28","Pohlia obtusifolia"
"Pohlia proligera","Volume 28","Pohlia proligera"
"Pohlia wahlenbergii","Volume 28","Pohlia wahlenbergii"
"Polanisia dodecandra","Volume 7","Polanisia dodecandra"
"Polanisia dodecandra subsp. dodecandra","Volume 7","Polanisia dodecandra subsp. dodecandra"
"Polygonatum biflorum","Volume 26","Polygonatum biflorum"
"Polygonatum pubescens","Volume 26","Polygonatum pubescens"
"Polygonella articulata","Volume 5","Polygonella articulata"
"Polygonum achoreum","Volume 5","Polygonum achoreum"
"Polygonum aviculare","Volume 5","Polygonum aviculare"
"Polygonum aviculare subsp. aviculare","Volume 5","Polygonum aviculare subsp. aviculare"
"Polygonum aviculare subsp. buxiforme","Volume 5","Polygonum aviculare subsp. buxiforme"
"Polygonum aviculare subsp. depressum","Volume 5","Polygonum aviculare subsp. depressum"
"Polygonum aviculare subsp. neglectum","Volume 5","Polygonum aviculare subsp. neglectum"
"Polygonum aviculare subsp. rurivagum","Volume 5","Polygonum aviculare subsp. rurivagum"
"Polygonum douglasii","Volume 5","Polygonum douglasii"
"Polygonum erectum","Volume 5","Polygonum erectum"
"Polygonum fowleri","Volume 5","Polygonum fowleri"
"Polygonum fowleri subsp. fowleri","Volume 5","Polygonum fowleri subsp. fowleri"
"Polygonum fowleri subsp. hudsonianum","Volume 5","Polygonum fowleri subsp. hudsonianum"
"Polygonum oxyspermum","Volume 5","Polygonum oxyspermum"
"Polygonum oxyspermum subsp. raii","Volume 5","Polygonum oxyspermum subsp. raii"
"Polygonum ramosissimum","Volume 5","Polygonum ramosissimum"
"Polygonum ramosissimum subsp. prolificum","Volume 5","Polygonum ramosissimum subsp. prolificum"
"Polygonum ramosissimum subsp. ramosissimum","Volume 5","Polygonum ramosissimum subsp. ramosissimum"
"Polypodium appalachianum","Volume 2","Polypodium appalachianum"
"Polypodium sibiricum","Volume 2","Polypodium sibiricum"
"Polypodium virginianum","Volume 2","Polypodium virginianum"
"Polypogon","Volume 24","Polypogon"
"Polypogon monspeliensis","Volume 24","Polypogon monspeliensis"
"Polystichum acrostichoides","Volume 2","Polystichum acrostichoides"
"Polystichum braunii","Volume 2","Polystichum braunii"
"Polystichum lonchitis","Volume 2","Polystichum lonchitis"
"Polystichum scopulinum","Volume 2","Polystichum scopulinum"
"Polytrichastrum alpinum var. alpinum","Volume 27","Polytrichastrum alpinum var. alpinum"
"Polytrichastrum alpinum var. septentrionale","Volume 27","Polytrichastrum alpinum var. septentrionale"
"Polytrichastrum formosum var. densifolium","Volume 27","Polytrichastrum formosum var. densifolium"
"Polytrichastrum longisetum","Volume 27","Polytrichastrum longisetum"
"Polytrichastrum sexangulare var. sexangulare","Volume 27","Polytrichastrum sexangulare var. sexangulare"
"Polytrichum commune var. commune","Volume 27","Polytrichum commune var. commune"
"Polytrichum hyperboreum","Volume 27","Polytrichum hyperboreum"
"Polytrichum jensenii","Volume 27","Polytrichum jensenii"
"Polytrichum juniperinum","Volume 27","Polytrichum juniperinum"
"Polytrichum piliferum","Volume 27","Polytrichum piliferum"
"Polytrichum strictum","Volume 27","Polytrichum strictum"
"Pontederia cordata","Volume 26","Pontederia cordata"
"Populus balsamifera","Volume 7","Populus balsamifera"
"Populus deltoides","Volume 7","Populus deltoides"
"Populus deltoides subsp. deltoides","Volume 7","Populus deltoides subsp. deltoides"
"Populus grandidentata","Volume 7","Populus grandidentata"
"Populus tremuloides","Volume 7","Populus tremuloides"
"Portulaca oleracea","Volume 4","Portulaca oleracea"
"Potamogeton alpinus","Volume 22","Potamogeton alpinus"
"Potamogeton amplifolius","Volume 22","Potamogeton amplifolius"
"Potamogeton confervoides","Volume 22","Potamogeton confervoides"
"Potamogeton crispus","Volume 22","Potamogeton crispus"
"Potamogeton epihydrus","Volume 22","Potamogeton epihydrus"
"Potamogeton foliosus","Volume 22","Potamogeton foliosus"
"Potamogeton foliosus subsp. foliosus","Volume 22","Potamogeton foliosus subsp. foliosus"
"Potamogeton friesii","Volume 22","Potamogeton friesii"
"Potamogeton gramineus","Volume 22","Potamogeton gramineus"
"Potamogeton illinoensis","Volume 22","Potamogeton illinoensis"
"Potamogeton natans","Volume 22","Potamogeton natans"
"Potamogeton nodosus","Volume 22","Potamogeton nodosus"
"Potamogeton oakesianus","Volume 22","Potamogeton oakesianus"
"Potamogeton obtusifolius","Volume 22","Potamogeton obtusifolius"
"Potamogeton perfoliatus","Volume 22","Potamogeton perfoliatus"
"Potamogeton praelongus","Volume 22","Potamogeton praelongus"
"Potamogeton pusillus","Volume 22","Potamogeton pusillus"
"Potamogeton pusillus subsp. gemmiparus","Volume 22","Potamogeton pusillus subsp. gemmiparus"
"Potamogeton pusillus subsp. pusillus","Volume 22","Potamogeton pusillus subsp. pusillus"
"Potamogeton pusillus subsp. tenuissimus","Volume 22","Potamogeton pusillus subsp. tenuissimus"
"Potamogeton richardsonii","Volume 22","Potamogeton richardsonii"
"Potamogeton robbinsii","Volume 22","Potamogeton robbinsii"
"Potamogeton spirillus","Volume 22","Potamogeton spirillus"
"Potamogeton strictifolius","Volume 22","Potamogeton strictifolius"
"Potamogeton subsibiricus","Volume 22","Potamogeton subsibiricus"
"Potamogeton vaseyi","Volume 22","Potamogeton vaseyi"
"Potamogeton zosteriformis","Volume 22","Potamogeton zosteriformis"
"Potentilla anglica","Volume 9","Potentilla anglica"
"Potentilla anserina","Volume 9","Potentilla anserina"
"Potentilla anserina subsp. anserina","Volume 9","Potentilla anserina subsp. anserina"
"Potentilla anserina subsp. groenlandica","Volume 9","Potentilla anserina subsp. groenlandica"
"Potentilla anserina subsp. pacifica","Volume 9","Potentilla anserina subsp. pacifica"
"Potentilla arenosa","Volume 9","Potentilla arenosa"
"Potentilla arenosa subsp. chamissonis","Volume 9","Potentilla arenosa subsp. chamissonis"
"Potentilla argentea","Volume 9","Potentilla argentea"
"Potentilla bimundorum","Volume 9","Potentilla bimundorum"
"Potentilla bipinnatifida","Volume 9","Potentilla bipinnatifida"
"Potentilla crantzii","Volume 9","Potentilla crantzii"
"Potentilla gracilis","Volume 9","Potentilla gracilis"
"Potentilla gracilis var. fastigiata","Volume 9","Potentilla gracilis var. fastigiata"
"Potentilla hippiana","Volume 9","Potentilla hippiana"
"Potentilla hyparctica","Volume 9","Potentilla hyparctica"
"Potentilla hyparctica subsp. elatior","Volume 9","Potentilla hyparctica subsp. elatior"
"Potentilla hyparctica subsp. hyparctica","Volume 9","Potentilla hyparctica subsp. hyparctica"
"Potentilla inclinata","Volume 9","Potentilla inclinata"
"Potentilla intermedia","Volume 9","Potentilla intermedia"
"Potentilla litoralis","Volume 9","Potentilla litoralis"
"Potentilla nivea","Volume 9","Potentilla nivea"
"Potentilla norvegica","Volume 9","Potentilla norvegica"
"Potentilla pensylvanica","Volume 9","Potentilla pensylvanica"
"Potentilla pulchella","Volume 9","Potentilla pulchella"
"Potentilla pulcherrima","Volume 9","Potentilla pulcherrima"
"Potentilla recta","Volume 9","Potentilla recta"
"Potentilla reptans","Volume 9","Potentilla reptans"
"Potentilla simplex","Volume 9","Potentilla simplex"
"Potentilla subvahliana","Volume 9","Potentilla subvahliana"
"Potentilla thuringiaca","Volume 9","Potentilla thuringiaca"
"Potentilla vahliana","Volume 9","Potentilla vahliana"
"Poterium sanguisorba","Volume 9","Poterium sanguisorba"
"Poterium sanguisorba var. polygamum","Volume 9","Poterium sanguisorba var. polygamum"
"Prenanthes alba","Volume 19","Prenanthes alba"
"Prenanthes altissima","Volume 19","Prenanthes altissima"
"Prenanthes racemosa","Volume 19","Prenanthes racemosa"
"Prenanthes trifoliolata","Volume 19","Prenanthes trifoliolata"
"Primula egaliksensis","Volume 8","Primula egaliksensis"
"Primula laurentiana","Volume 8","Primula laurentiana"
"Primula mistassinica","Volume 8","Primula mistassinica"
"Primula stricta","Volume 8","Primula stricta"
"Primula veris","Volume 8","Primula veris"
"Prunus americana","Volume 9","Prunus americana"
"Prunus cerasus","Volume 9","Prunus cerasus"
"Prunus domestica","Volume 9","Prunus domestica"
"Prunus nigra","Volume 9","Prunus nigra"
"Prunus pensylvanica","Volume 9","Prunus pensylvanica"
"Prunus pumila","Volume 9","Prunus pumila"
"Prunus pumila var. depressa","Volume 9","Prunus pumila var. depressa"
"Prunus pumila var. susquehanae","Volume 9","Prunus pumila var. susquehanae"
"Prunus serotina","Volume 9","Prunus serotina"
"Prunus serotina var. serotina","Volume 9","Prunus serotina var. serotina"
"Prunus virginiana","Volume 9","Prunus virginiana"
"Prunus virginiana var. virginiana","Volume 9","Prunus virginiana var. virginiana"
"Pseudobryum cinclidioides","Volume 28","Pseudobryum cinclidioides"
"Pseudocalliergon turgescens","Volume 28","Pseudocalliergon turgescens"
"Pseudocampylium radicale","Volume 28","Pseudocampylium radicale"
"Pseudognaphalium macounii","Volume 19","Pseudognaphalium macounii"
"Pseudognaphalium obtusifolium","Volume 19","Pseudognaphalium obtusifolium"
"Pseudoleskea radicosa var. compacta","Volume 28","Pseudoleskea radicosa var. compacta"
"Pseudoleskea radicosa var. radicosa","Volume 28","Pseudoleskea radicosa var. radicosa"
"Pseudoleskea stenophylla","Volume 28","Pseudoleskea stenophylla"
"Pseudoleskeella tectorum","Volume 28","Pseudoleskeella tectorum"
"Pseudorchis albida subsp. straminea","Volume 26","Pseudorchis albida subsp. straminea"
"Pseudotaxiphyllum distichaceum","Volume 28","Pseudotaxiphyllum distichaceum"
"Pseudotaxiphyllum elegans","Volume 28","Pseudotaxiphyllum elegans"
"Pteridium aquilinum","Volume 2","Pteridium aquilinum"
"Pteridium aquilinum var. latiusculum","Volume 2","Pteridium aquilinum var. latiusculum"
"Pterigynandrum filiforme","Volume 28","Pterigynandrum filiforme"
"Pterospora andromedea","Volume 8","Pterospora andromedea"
"Pterygoneurum ovatum","Volume 27","Pterygoneurum ovatum"
"Ptilium crista-castrensis","Volume 28","Ptilium crista-castrensis"
"Ptychostomum arcticum","Volume 28","Ptychostomum arcticum"
"Ptychostomum bimum","Volume 28","Ptychostomum bimum"
"Ptychostomum calophyllum","Volume 28","Ptychostomum calophyllum"
"Ptychostomum cernuum","Volume 28","Ptychostomum cernuum"
"Ptychostomum creberrimum","Volume 28","Ptychostomum creberrimum"
"Ptychostomum inclinatum","Volume 28","Ptychostomum inclinatum"
"Ptychostomum lonchocaulon","Volume 28","Ptychostomum lonchocaulon"
"Ptychostomum pallens","Volume 28","Ptychostomum pallens"
"Ptychostomum pallescens","Volume 28","Ptychostomum pallescens"
"Ptychostomum pendulum","Volume 28","Ptychostomum pendulum"
"Ptychostomum pseudotriquetrum","Volume 28","Ptychostomum pseudotriquetrum"
"Ptychostomum warneum","Volume 28","Ptychostomum warneum"
"Ptychostomum weigelii","Volume 28","Ptychostomum weigelii"
"Ptychostomum wrightii","Volume 28","Ptychostomum wrightii"
"Puccinellia","Volume 24","Puccinellia"
"Puccinellia andersonii","Volume 24","Puccinellia andersonii"
"Puccinellia angustata","Volume 24","Puccinellia angustata"
"Puccinellia distans","Volume 24","Puccinellia distans"
