"","Volume","Taxon name"
"Symphyotrichum cordifolium","Volume 20","Symphyotrichum cordifolium"
"Symphyotrichum dumosum","Volume 20","Symphyotrichum dumosum"
"Symphyotrichum ericoides","Volume 20","Symphyotrichum ericoides"
"Symphyotrichum ericoides var. ericoides","Volume 20","Symphyotrichum ericoides var. ericoides"
"Symphyotrichum ericoides var. pansum","Volume 20","Symphyotrichum ericoides var. pansum"
"Symphyotrichum falcatum","Volume 20","Symphyotrichum falcatum"
"Symphyotrichum falcatum var. commutatum","Volume 20","Symphyotrichum falcatum var. commutatum"
"Symphyotrichum firmum","Volume 20","Symphyotrichum firmum"
"Symphyotrichum laeve","Volume 20","Symphyotrichum laeve"
"Symphyotrichum laeve var. geyeri","Volume 20","Symphyotrichum laeve var. geyeri"
"Symphyotrichum laeve var. laeve","Volume 20","Symphyotrichum laeve var. laeve"
"Symphyotrichum lanceolatum","Volume 20","Symphyotrichum lanceolatum"
"Symphyotrichum lanceolatum var. hesperium","Volume 20","Symphyotrichum lanceolatum var. hesperium"
"Symphyotrichum lanceolatum var. hirsuticaule","Volume 20","Symphyotrichum lanceolatum var. hirsuticaule"
"Symphyotrichum lanceolatum var. interior","Volume 20","Symphyotrichum lanceolatum var. interior"
"Symphyotrichum lanceolatum var. lanceolatum","Volume 20","Symphyotrichum lanceolatum var. lanceolatum"
"Symphyotrichum lanceolatum var. latifolium","Volume 20","Symphyotrichum lanceolatum var. latifolium"
"Symphyotrichum lateriflorum","Volume 20","Symphyotrichum lateriflorum"
"Symphyotrichum novae-angliae","Volume 20","Symphyotrichum novae-angliae"
"Symphyotrichum ontarionis","Volume 20","Symphyotrichum ontarionis"
"Symphyotrichum ontarionis var. glabratum","Volume 20","Symphyotrichum ontarionis var. glabratum"
"Symphyotrichum ontarionis var. ontarionis","Volume 20","Symphyotrichum ontarionis var. ontarionis"
"Symphyotrichum oolentangiense","Volume 20","Symphyotrichum oolentangiense"
"Symphyotrichum pilosum","Volume 20","Symphyotrichum pilosum"
"Symphyotrichum pilosum var. pilosum","Volume 20","Symphyotrichum pilosum var. pilosum"
"Symphyotrichum pilosum var. pringlei","Volume 20","Symphyotrichum pilosum var. pringlei"
"Symphyotrichum praealtum","Volume 20","Symphyotrichum praealtum"
"Symphyotrichum prenanthoides","Volume 20","Symphyotrichum prenanthoides"
"Symphyotrichum puniceum","Volume 20","Symphyotrichum puniceum"
"Symphyotrichum puniceum var. puniceum","Volume 20","Symphyotrichum puniceum var. puniceum"
"Symphyotrichum racemosum","Volume 20","Symphyotrichum racemosum"
"Symphyotrichum robynsianum","Volume 20","Symphyotrichum robynsianum"
"Symphyotrichum sericeum","Volume 20","Symphyotrichum sericeum"
"Symphyotrichum shortii","Volume 20","Symphyotrichum shortii"
"Symphyotrichum subulatum","Volume 20","Symphyotrichum subulatum"
"Symphyotrichum subulatum var. subulatum","Volume 20","Symphyotrichum subulatum var. subulatum"
"Symphyotrichum undulatum","Volume 20","Symphyotrichum undulatum"
"Symphyotrichum urophyllum","Volume 20","Symphyotrichum urophyllum"
"Symphyotrichum ×amethystinum","Volume 20","Symphyotrichum ×amethystinum"
"Symplocarpus foetidus","Volume 22","Symplocarpus foetidus"
"Syntrichia cainii","Volume 27","Syntrichia cainii"
"Syntrichia norvegica","Volume 27","Syntrichia norvegica"
"Syntrichia papillosa","Volume 27","Syntrichia papillosa"
"Syntrichia ruralis","Volume 27","Syntrichia ruralis"
"Tanacetum balsamita","Volume 19","Tanacetum balsamita"
"Tanacetum bipinnatum","Volume 19","Tanacetum bipinnatum"
"Tanacetum parthenium","Volume 19","Tanacetum parthenium"
"Tanacetum vulgare","Volume 19","Tanacetum vulgare"
"Taraxacum ceratophorum","Volume 19","Taraxacum ceratophorum"
"Taraxacum erythrospermum","Volume 19","Taraxacum erythrospermum"
"Taraxacum officinale","Volume 19","Taraxacum officinale"
"Taraxacum palustre","Volume 19","Taraxacum palustre"
"Taxiphyllum deplanatum","Volume 28","Taxiphyllum deplanatum"
"Taxus canadensis","Volume 2","Taxus canadensis"
"Tayloria acuminata","Volume 28","Tayloria acuminata"
"Tayloria lingulata","Volume 28","Tayloria lingulata"
"Tayloria serrata","Volume 28","Tayloria serrata"
"Tephroseris palustris","Volume 20","Tephroseris palustris"
"Tetraneuris herbacea","Volume 21","Tetraneuris herbacea"
"Tetraphis pellucida var. pellucida","Volume 27","Tetraphis pellucida var. pellucida"
"Tetraplodon angustatus","Volume 28","Tetraplodon angustatus"
"Tetraplodon mnioides","Volume 28","Tetraplodon mnioides"
"Thalictrum amphibolum","Volume 3","Thalictrum amphibolum"
"Thalictrum confine","Volume 3","Thalictrum confine"
"Thalictrum dasycarpum","Volume 3","Thalictrum dasycarpum"
"Thalictrum dioicum","Volume 3","Thalictrum dioicum"
"Thalictrum pubescens","Volume 3","Thalictrum pubescens"
"Thalictrum sparsiflorum","Volume 3","Thalictrum sparsiflorum"
"Thalictrum thalictroides","Volume 3","Thalictrum thalictroides"
"Thalictrum venulosum","Volume 3","Thalictrum venulosum"
"Thamnobryum alleghaniense","Volume 28","Thamnobryum alleghaniense"
"Thelia asprella","Volume 28","Thelia asprella"
"Thelia hirtella","Volume 28","Thelia hirtella"
"Thelypteris noveboracensis","Volume 2","Thelypteris noveboracensis"
"Thelypteris palustris","Volume 2","Thelypteris palustris"
"Thelypteris palustris var. pubescens","Volume 2","Thelypteris palustris var. pubescens"
"Thelypteris simulata","Volume 2","Thelypteris simulata"
"Thinopyrum","Volume 24","Thinopyrum"
"Thinopyrum junceum","Volume 24","Thinopyrum junceum"
"Thinopyrum ponticum","Volume 24","Thinopyrum ponticum"
"Thladiantha dubia","Volume 6","Thladiantha dubia"
"Thlaspi arvense","Volume 7","Thlaspi arvense"
"Thuidium delicatulum var. delicatulum","Volume 28","Thuidium delicatulum var. delicatulum"
"Thuidium delicatulum var. radicans","Volume 28","Thuidium delicatulum var. radicans"
"Thuidium recognitum","Volume 28","Thuidium recognitum"
"Thuja occidentalis","Volume 2","Thuja occidentalis"
"Thymelaea passerina","Volume 6","Thymelaea passerina"
"Tiarella cordifolia","Volume 8","Tiarella cordifolia"
"Tilia americana","Volume 6","Tilia americana"
"Timmia megapolitana subsp. bavarica","Volume 27","Timmia megapolitana subsp. bavarica"
"Timmia megapolitana subsp. megapolitana","Volume 27","Timmia megapolitana subsp. megapolitana"
"Tofieldia pusilla","Volume 26","Tofieldia pusilla"
"Tomentypnum falcifolium","Volume 28","Tomentypnum falcifolium"
"Tomentypnum nitens","Volume 28","Tomentypnum nitens"
"Torreyochloa","Volume 24","Torreyochloa"
"Torreyochloa pallida","Volume 24","Torreyochloa pallida"
"Torreyochloa pallida var. fernaldii","Volume 24","Torreyochloa pallida var. fernaldii"
"Torreyochloa pallida var. pallida","Volume 24","Torreyochloa pallida var. pallida"
"Tortella fragilis","Volume 27","Tortella fragilis"
"Tortella humilis","Volume 27","Tortella humilis"
"Tortella inclinata var. inclinata","Volume 27","Tortella inclinata var. inclinata"
"Tortella rigens","Volume 27","Tortella rigens"
"Tortella tortuosa var. tortuosa","Volume 27","Tortella tortuosa var. tortuosa"
"Tortula acaulon","Volume 27","Tortula acaulon"
"Tortula cernua","Volume 27","Tortula cernua"
"Tortula modica","Volume 27","Tortula modica"
"Tortula mucronifolia","Volume 27","Tortula mucronifolia"
"Tortula muralis","Volume 27","Tortula muralis"
"Tortula nevadensis","Volume 27","Tortula nevadensis"
"Tortula obtusifolia","Volume 27","Tortula obtusifolia"
"Tortula porteri","Volume 27","Tortula porteri"
"Tortula truncata","Volume 27","Tortula truncata"
"Tradescantia ohiensis","Volume 22","Tradescantia ohiensis"
"Tradescantia virginiana","Volume 22","Tradescantia virginiana"
"Tragopogon dubius","Volume 19","Tragopogon dubius"
"Tragopogon porrifolius","Volume 19","Tragopogon porrifolius"
"Tragopogon pratensis","Volume 19","Tragopogon pratensis"
"Trematodon ambiguus","Volume 27","Trematodon ambiguus"
"Triadenum fraseri","Volume 6","Triadenum fraseri"
"Triadenum virginicum","Volume 6","Triadenum virginicum"
"Triantha glutinosa","Volume 26","Triantha glutinosa"
"Tribulus terrestris","Volume 12","Tribulus terrestris"
"Trichodon cylindricus var. cylindricus","Volume 27","Trichodon cylindricus var. cylindricus"
"Trichophorum alpinum","Volume 23","Trichophorum alpinum"
"Trichophorum cespitosum","Volume 23","Trichophorum cespitosum"
"Trichophorum clintonii","Volume 23","Trichophorum clintonii"
"Trichophorum planifolium","Volume 23","Trichophorum planifolium"
"Trichostomum arcticum","Volume 27","Trichostomum arcticum"
"Trichostomum crispulum","Volume 27","Trichostomum crispulum"
"Trichostomum spirale","Volume 27","Trichostomum spirale"
"Trichostomum tenuirostre var. tenuirostre","Volume 27","Trichostomum tenuirostre var. tenuirostre"
"Tridens","Volume 25","Tridens"
"Tridens flavus","Volume 25","Tridens flavus"
"Tridens flavus var. flavus","Volume 25","Tridens flavus var. flavus"
"Trientalis borealis","Volume 8","Trientalis borealis"
"Triglochin maritima","Volume 22","Triglochin maritima"
"Triglochin palustris","Volume 22","Triglochin palustris"
"Trillium cernuum","Volume 26","Trillium cernuum"
"Trillium erectum var. album","Volume 26","Trillium erectum var. album"
"Trillium erectum var. erectum","Volume 26","Trillium erectum var. erectum"
"Trillium flexipes","Volume 26","Trillium flexipes"
"Trillium grandiflorum","Volume 26","Trillium grandiflorum"
"Trillium undulatum","Volume 26","Trillium undulatum"
"Triphora trianthophoros subsp. trianthophoros","Volume 26","Triphora trianthophoros subsp. trianthophoros"
"Triplasis","Volume 25","Triplasis"
"Triplasis purpurea","Volume 25","Triplasis purpurea"
"Tripleurospermum inodorum","Volume 19","Tripleurospermum inodorum"
"Tripleurospermum maritimum","Volume 19","Tripleurospermum maritimum"
"Tripleurospermum maritimum subsp. phaeocephalum","Volume 19","Tripleurospermum maritimum subsp. phaeocephalum"
"Trisetum","Volume 24","Trisetum"
"Trisetum cernuum","Volume 24","Trisetum cernuum"
"Trisetum flavescens","Volume 24","Trisetum flavescens"
"Trisetum melicoides","Volume 24","Trisetum melicoides"
"Trisetum spicatum","Volume 24","Trisetum spicatum"
"Triticum","Volume 24","Triticum"
"Triticum aestivum","Volume 24","Triticum aestivum"
"Triticum boeoticum","Volume 24","Triticum boeoticum"
"Triticum carthlicum","Volume 24","Triticum carthlicum"
"Triticum dicoccoides","Volume 24","Triticum dicoccoides"
"Triticum dicoccum","Volume 24","Triticum dicoccum"
"Triticum monococcum","Volume 24","Triticum monococcum"
"Triticum polonicum","Volume 24","Triticum polonicum"
"Triticum timopheevii","Volume 24","Triticum timopheevii"
"Triticum turgidum","Volume 24","Triticum turgidum"
"Triticum urartu","Volume 24","Triticum urartu"
"Tsuga canadensis","Volume 2","Tsuga canadensis"
"Turritis glabra","Volume 7","Turritis glabra"
"Tussilago farfara","Volume 20","Tussilago farfara"
"Typha angustifolia","Volume 22","Typha angustifolia"
"Typha latifolia","Volume 22","Typha latifolia"
"Ulmus americana","Volume 3","Ulmus americana"
"Ulmus procera","Volume 3","Ulmus procera"
"Ulmus pumila","Volume 3","Ulmus pumila"
"Ulmus rubra","Volume 3","Ulmus rubra"
"Ulmus thomasii","Volume 3","Ulmus thomasii"
"Ulota coarctata","Volume 28","Ulota coarctata"
"Ulota crispa","Volume 28","Ulota crispa"
"Ulota curvifolia","Volume 28","Ulota curvifolia"
"Ulota hutchinsiae var. hutchinsiae","Volume 28","Ulota hutchinsiae var. hutchinsiae"
"Urtica dioica","Volume 3","Urtica dioica"
"Urtica dioica subsp. dioica","Volume 3","Urtica dioica subsp. dioica"
"Urtica dioica subsp. gracilis","Volume 3","Urtica dioica subsp. gracilis"
"Urtica urens","Volume 3","Urtica urens"
"Uvularia grandiflora","Volume 26","Uvularia grandiflora"
"Uvularia perfoliata","Volume 26","Uvularia perfoliata"
"Uvularia sessilifolia","Volume 26","Uvularia sessilifolia"
"Vaccaria hispanica","Volume 5","Vaccaria hispanica"
"Vaccinium angustifolium","Volume 8","Vaccinium angustifolium"
"Vaccinium cespitosum","Volume 8","Vaccinium cespitosum"
"Vaccinium corymbosum","Volume 8","Vaccinium corymbosum"
"Vaccinium macrocarpon","Volume 8","Vaccinium macrocarpon"
"Vaccinium membranaceum","Volume 8","Vaccinium membranaceum"
"Vaccinium myrtilloides","Volume 8","Vaccinium myrtilloides"
"Vaccinium ovalifolium","Volume 8","Vaccinium ovalifolium"
"Vaccinium oxycoccos","Volume 8","Vaccinium oxycoccos"
"Vaccinium pallidum","Volume 8","Vaccinium pallidum"
"Vaccinium stamineum","Volume 8","Vaccinium stamineum"
"Vaccinium uliginosum","Volume 8","Vaccinium uliginosum"
"Vaccinium vitis-idaea","Volume 8","Vaccinium vitis-idaea"
"Vahlodea","Volume 24","Vahlodea"
"Vahlodea atropurpurea","Volume 24","Vahlodea atropurpurea"
"Vallisneria americana","Volume 22","Vallisneria americana"
"Ventenata","Volume 24","Ventenata"
"Ventenata dubia","Volume 24","Ventenata dubia"
"Verbascum blattaria","Volume 17","Verbascum blattaria"
"Verbascum lychnitis","Volume 17","Verbascum lychnitis"
"Verbascum lychnitis subsp. lychnitis","Volume 17","Verbascum lychnitis subsp. lychnitis"
"Verbascum nigrum","Volume 17","Verbascum nigrum"
"Verbascum phlomoides","Volume 17","Verbascum phlomoides"
"Verbascum thapsus","Volume 17","Verbascum thapsus"
"Verbascum thapsus subsp. thapsus","Volume 17","Verbascum thapsus subsp. thapsus"
"Verbascum virgatum","Volume 17","Verbascum virgatum"
"Verbesina alternifolia","Volume 21","Verbesina alternifolia"
"Vernonia gigantea","Volume 19","Vernonia gigantea"
"Veronica americana","Volume 17","Veronica americana"
"Veronica anagallis-aquatica","Volume 17","Veronica anagallis-aquatica"
"Veronica arvensis","Volume 17","Veronica arvensis"
"Veronica beccabunga","Volume 17","Veronica beccabunga"
"Veronica beccabunga subsp. beccabunga","Volume 17","Veronica beccabunga subsp. beccabunga"
"Veronica catenata","Volume 17","Veronica catenata"
"Veronica chamaedrys","Volume 17","Veronica chamaedrys"
"Veronica filiformis","Volume 17","Veronica filiformis"
"Veronica hederifolia","Volume 17","Veronica hederifolia"
"Veronica longifolia","Volume 17","Veronica longifolia"
"Veronica officinalis","Volume 17","Veronica officinalis"
"Veronica peregrina","Volume 17","Veronica peregrina"
"Veronica persica","Volume 17","Veronica persica"
"Veronica polita","Volume 17","Veronica polita"
"Veronica scutellata","Volume 17","Veronica scutellata"
"Veronica serpyllifolia","Volume 17","Veronica serpyllifolia"
"Veronica spicata","Volume 17","Veronica spicata"
"Veronica teucrium","Volume 17","Veronica teucrium"
"Veronica verna","Volume 17","Veronica verna"
"Veronica wormskjoldii","Volume 17","Veronica wormskjoldii"
"Veronica wormskjoldii subsp. wormskjoldii","Volume 17","Veronica wormskjoldii subsp. wormskjoldii"
"Veronicastrum virginicum","Volume 17","Veronicastrum virginicum"
"Viola adunca","Volume 6","Viola adunca"
"Viola adunca var. adunca","Volume 6","Viola adunca var. adunca"
"Viola affinis","Volume 6","Viola affinis"
"Viola arvensis","Volume 6","Viola arvensis"
"Viola bicolor","Volume 6","Viola bicolor"
"Viola blanda","Volume 6","Viola blanda"
"Viola canadensis","Volume 6","Viola canadensis"
"Viola canadensis var. canadensis","Volume 6","Viola canadensis var. canadensis"
"Viola canadensis var. rugulosa","Volume 6","Viola canadensis var. rugulosa"
"Viola cucullata","Volume 6","Viola cucullata"
"Viola epipsila","Volume 6","Viola epipsila"
"Viola epipsila var. repens","Volume 6","Viola epipsila var. repens"
"Viola labradorica","Volume 6","Viola labradorica"
"Viola lanceolata","Volume 6","Viola lanceolata"
"Viola macloskeyi","Volume 6","Viola macloskeyi"
"Viola nephrophylla","Volume 6","Viola nephrophylla"
"Viola novae-angliae","Volume 6","Viola novae-angliae"
"Viola odorata","Volume 6","Viola odorata"
"Viola palmata","Volume 6","Viola palmata"
"Viola palmata var. palmata","Volume 6","Viola palmata var. palmata"
"Viola palustris","Volume 6","Viola palustris"
"Viola pedata","Volume 6","Viola pedata"
"Viola pedata var. pedata","Volume 6","Viola pedata var. pedata"
"Viola pedatifida","Volume 6","Viola pedatifida"
"Viola pubescens","Volume 6","Viola pubescens"
"Viola pubescens var. pubescens","Volume 6","Viola pubescens var. pubescens"
"Viola pubescens var. scabriuscula","Volume 6","Viola pubescens var. scabriuscula"
"Viola renifolia","Volume 6","Viola renifolia"
"Viola rostrata","Volume 6","Viola rostrata"
"Viola rotundifolia","Volume 6","Viola rotundifolia"
"Viola sagittata","Volume 6","Viola sagittata"
"Viola sagittata var. ovata","Volume 6","Viola sagittata var. ovata"
"Viola sagittata var. sagittata","Volume 6","Viola sagittata var. sagittata"
"Viola selkirkii","Volume 6","Viola selkirkii"
"Viola sororia","Volume 6","Viola sororia"
"Viola striata","Volume 6","Viola striata"
"Viola subsinuata","Volume 6","Viola subsinuata"
"Viola tricolor","Volume 6","Viola tricolor"
"Viola tricolor var. tricolor","Volume 6","Viola tricolor var. tricolor"
"Vitis aestivalis","Volume 12","Vitis aestivalis"
"Vitis labrusca","Volume 12","Vitis labrusca"
"Vitis riparia","Volume 12","Vitis riparia"
"Vitis vulpina","Volume 12","Vitis vulpina"
"Vitis ×novae-angliae","Volume 12","Vitis ×novae-angliae"
"Vulpia","Volume 24","Vulpia"
"Vulpia myuros","Volume 24","Vulpia myuros"
"Vulpia octoflora","Volume 24","Vulpia octoflora"
"Vulpia octoflora var. glauca","Volume 24","Vulpia octoflora var. glauca"
"Vulpia octoflora var. octoflora","Volume 24","Vulpia octoflora var. octoflora"
"Vulpia sciurea","Volume 24","Vulpia sciurea"
"Waldsteinia fragarioides","Volume 9","Waldsteinia fragarioides"
"Warnstorfia fluitans","Volume 28","Warnstorfia fluitans"
"Warnstorfia pseudostraminea","Volume 28","Warnstorfia pseudostraminea"
"Weissia brachycarpa","Volume 27","Weissia brachycarpa"
"Weissia controversa","Volume 27","Weissia controversa"
"Weissia muhlenbergiana","Volume 27","Weissia muhlenbergiana"
"Wolffia borealis","Volume 22","Wolffia borealis"
"Wolffia columbiana","Volume 22","Wolffia columbiana"
"Woodsia alpina","Volume 2","Woodsia alpina"
"Woodsia glabella","Volume 2","Woodsia glabella"
"Woodsia ilvensis","Volume 2","Woodsia ilvensis"
"Woodsia obtusa","Volume 2","Woodsia obtusa"
"Woodsia obtusa subsp. obtusa","Volume 2","Woodsia obtusa subsp. obtusa"
"Woodsia oregana","Volume 2","Woodsia oregana"
"Woodsia oregana subsp. cathcartiana","Volume 2","Woodsia oregana subsp. cathcartiana"
"Woodsia scopulina","Volume 2","Woodsia scopulina"
"Woodsia scopulina subsp. laurentiana","Volume 2","Woodsia scopulina subsp. laurentiana"
